trial,step,reward, epsilon 
   3246,   38,  39330,  0.01
   3247,   102,  208875,  0.01
   3248,   60,  84643,  0.01
   3249,   39,  41194,  0.01
   3250,   91,  163514,  0.01
   3251,   79,  130028,  0.01
   3252,   39,  41194,  0.01
   3253,   54,  69955,  0.01
   3254,   45,  52462,  0.01
   3255,   36,  35913,  0.01
   3256,   35,  34059,  0.01
   3257,   38,  39330,  0.01
   3258,   84,  144488,  0.01
   3259,   40,  43062,  0.01
   3260,   46,  54054,  0.01
   3261,   56,  76830,  0.01
   3262,   56,  76530,  0.01
   3263,   39,  41194,  0.01
   3264,   46,  54654,  0.01
   3265,   38,  39930,  0.01
   3266,   34,  33408,  0.01
   3267,   49,  60955,  0.01
   3268,   53,  68025,  0.01
   3269,   44,  50874,  0.01
   3270,   49,  60655,  0.01
   3271,   56,  74130,  0.01
   3272,   39,  41494,  0.01
   3273,   35,  34359,  0.01
   3274,   36,  35913,  0.01
   3275,   43,  48090,  0.01
   3276,   35,  34059,  0.01
   3277,   56,  74430,  0.01
   3278,   50,  61365,  0.01
   3279,   58,  79825,  0.01
   3280,   43,  48390,  0.01
   3281,   48,  58750,  0.01
   3282,   48,  57850,  0.01
   3283,   37,  37770,  0.01
   3284,   48,  57850,  0.01
   3285,   27,  20535,  0.01
   3286,   61,  86611,  0.01
   3287,   48,  58150,  0.01
   3288,   40,  43662,  0.01
   3289,   54,  69955,  0.01
   3290,   33,  30360,  0.01
   3291,   37,  38070,  0.01
   3292,   48,  57850,  0.01
   3293,   44,  49974,  0.01
   3294,   58,  80425,  0.01
   3295,   55,  72190,  0.01
   3296,   40,  42462,  0.01
   3297,   39,  41194,  0.01
   3298,   48,  57550,  0.01
   3299,   37,  37470,  0.01
   3300,   42,  46210,  0.01
   3301,   36,  36813,  0.01
   3302,   100,  200105,  0.01
   3303,   39,  41794,  0.01
   3304,   54,  70555,  0.01
   3305,   36,  37113,  0.01
   3306,   39,  41194,  0.01
   3307,   62,  90085,  0.01
   3308,   43,  48090,  0.01
   3309,   39,  40894,  0.01
   3310,   100,  204305,  0.01
   3311,   37,  38070,  0.01
   3312,   39,  42094,  0.01
   3313,   56,  73230,  0.01
   3314,   62,  88585,  0.01
   3315,   60,  84643,  0.01
   3316,   49,  59455,  0.01
   3317,   42,  46510,  0.01
   3318,   38,  39630,  0.01
   3319,   38,  39930,  0.01
   3320,   32,  28815,  0.01
   3321,   77,  123760,  0.01
   3322,   47,  56250,  0.01
   3323,   47,  56550,  0.01
   3324,   41,  44334,  0.01
   3325,   102,  202275,  0.01
   3326,   48,  57550,  0.01
   3327,   47,  56850,  0.01
   3328,   38,  39330,  0.01
   3329,   37,  39570,  0.01
   3330,   25,  17181,  0.01
   3331,   62,  88885,  0.01
   3332,   59,  81781,  0.01
   3333,   36,  36813,  0.01
   3334,   38,  39930,  0.01
   3335,   25,  17481,  0.01
   3336,   38,  40230,  0.01
   3337,   44,  51774,  0.01
   3338,   25,  17181,  0.01
   3339,   37,  38670,  0.01
   3340,   63,  90865,  0.01
   3341,   92,  165710,  0.01
   3342,   37,  37770,  0.01
   3343,   42,  47410,  0.01
   3344,   39,  41794,  0.01
   3345,   61,  86011,  0.01
   3346,   39,  40594,  0.01
   3347,   30,  24534,  0.01
   3348,   47,  55650,  0.01
   3349,   37,  38370,  0.01
   3350,   33,  29460,  0.01
   3351,   38,  39930,  0.01
   3352,   37,  37470,  0.01
   3353,   39,  41794,  0.01
   3354,   26,  18407,  0.01
   3355,   52,  66400,  0.01
   3356,   57,  75475,  0.01
   3357,   62,  88585,  0.01
   3358,   54,  69655,  0.01
   3359,   35,  35559,  0.01
   3360,   43,  49890,  0.01
   3361,   37,  37770,  0.01
   3362,   59,  80881,  0.01
   3363,   46,  54954,  0.01
   3364,   25,  16881,  0.01
   3365,   71,  107527,  0.01
   3366,   37,  38070,  0.01
   3367,   89,  159149,  0.01
   3368,   38,  39030,  0.01
   3369,   37,  37470,  0.01
   3370,   61,  85711,  0.01
   3371,   34,  32508,  0.01
   3372,   39,  41194,  0.01
   3373,   38,  39930,  0.01
   3374,   49,  59755,  0.01
   3375,   55,  71890,  0.01
   3376,   52,  66400,  0.01
   3377,   61,  85711,  0.01
   3378,   40,  43062,  0.01
   3379,   37,  38070,  0.01
   3380,   44,  51774,  0.01
   3381,   63,  90865,  0.01
   3382,   38,  39030,  0.01
   3383,   58,  76825,  0.01
   3384,   38,  39630,  0.01
   3385,   41,  45234,  0.01
   3386,   53,  67425,  0.01
   3387,   41,  44334,  0.01
   3388,   33,  30060,  0.01
   3389,   26,  18407,  0.01
   3390,   47,  56250,  0.01
   3391,   49,  59755,  0.01
   3392,   49,  59755,  0.01
   3393,   22,  13215,  0.01
   3394,   45,  51862,  0.01
   3395,   23,  14135,  0.01
   3396,   42,  46510,  0.01
   3397,   55,  71290,  0.01
   3398,   40,  43662,  0.01
   3399,   57,  75475,  0.01
   3400,   23,  14135,  0.01
   3401,   55,  72190,  0.01
   3402,   27,  19935,  0.01
   3403,   49,  59455,  0.01
   3404,   43,  48390,  0.01
   3405,   86,  146368,  0.01
   3406,   79,  129728,  0.01
   3407,   45,  51862,  0.01
   3408,   54,  69655,  0.01
   3409,   28,  22065,  0.01
   3410,   43,  48090,  0.01
   3411,   40,  43062,  0.01
   3412,   40,  42462,  0.01
   3413,   22,  13215,  0.01
   3414,   65,  95143,  0.01
   3415,   53,  67425,  0.01
   3416,   41,  44934,  0.01
   3417,   99,  194235,  0.01
   3418,   61,  86311,  0.01
   3419,   62,  88885,  0.01
   3420,   48,  57550,  0.01
   3421,   40,  42762,  0.01
   3422,   39,  40894,  0.01
   3423,   43,  48690,  0.01
   3424,   55,  70990,  0.01
   3425,   39,  42094,  0.01
   3426,   46,  55254,  0.01
   3427,   102,  202575,  0.01
   3428,   56,  72930,  0.01
   3429,   46,  54654,  0.01
   3430,   34,  32808,  0.01
   3431,   55,  73390,  0.01
   3432,   85,  147224,  0.01
   3433,   49,  60355,  0.01
   3434,   54,  69655,  0.01
   3435,   61,  86911,  0.01
   3436,   48,  58450,  0.01
   3437,   38,  39030,  0.01
   3438,   62,  90385,  0.01
   3439,   35,  34059,  0.01
   3440,   91,  163814,  0.01
   3441,   37,  36870,  0.01
   3442,   63,  92965,  0.01
   3443,   104,  208985,  0.01
   3444,   37,  37470,  0.01
   3445,   49,  60355,  0.01
   3446,   59,  81181,  0.01
   3447,   100,  203705,  0.01
   3448,   78,  127940,  0.01
   3449,   25,  17181,  0.01
   3450,   49,  59455,  0.01
   3451,   34,  32208,  0.01
   3452,   39,  40894,  0.01
   3453,   37,  38070,  0.01
   3454,   35,  33159,  0.01
   3455,   49,  59455,  0.01
   3456,   86,  152068,  0.01
   3457,   62,  87085,  0.01
   3458,   47,  56250,  0.01
   3459,   60,  83443,  0.01
   3460,   62,  90385,  0.01
   3461,   38,  39930,  0.01
   3462,   53,  68325,  0.01
   3463,   38,  39330,  0.01
   3464,   29,  22998,  0.01
   3465,   48,  57550,  0.01
   3466,   84,  144488,  0.01
   3467,   46,  55554,  0.01
   3468,   36,  36813,  0.01
   3469,   34,  32508,  0.01
   3470,   47,  55650,  0.01
   3471,   48,  58450,  0.01
   3472,   91,  165014,  0.01
   3473,   42,  46210,  0.01
   3474,   61,  86611,  0.01
   3475,   61,  85711,  0.01
   3476,   37,  37770,  0.01
   3477,   48,  58150,  0.01
   3478,   68,  101455,  0.01
   3479,   48,  58450,  0.01
   3480,   34,  32808,  0.01
   3481,   35,  35259,  0.01
   3482,   46,  54954,  0.01
   3483,   43,  49890,  0.01
   3484,   90,  159827,  0.01
   3485,   34,  32508,  0.01
   3486,   89,  159449,  0.01
   3487,   40,  43362,  0.01
   3488,   43,  49290,  0.01
   3489,   58,  76825,  0.01
   3490,   85,  147824,  0.01
   3491,   54,  69655,  0.01
   3492,   34,  31908,  0.01
   3493,   87,  155720,  0.01
   3494,   60,  83743,  0.01
   3495,   23,  13835,  0.01
   3496,   101,  202085,  0.01
   3497,   62,  88285,  0.01
   3498,   51,  63280,  0.01
   3499,   48,  58450,  0.01
   3500,   82,  141140,  0.01
   3501,   49,  59155,  0.01
   3502,   89,  161549,  0.01
   3503,   47,  56250,  0.01
   3504,   50,  61665,  0.01
   3505,   45,  52762,  0.01
   3506,   38,  38730,  0.01
   3507,   42,  48010,  0.01
   3508,   88,  157280,  0.01
   3509,   25,  17481,  0.01
   3510,   28,  22065,  0.01
   3511,   41,  44334,  0.01
   3512,   45,  53062,  0.01
   3513,   62,  88885,  0.01
   3514,   99,  194535,  0.01
   3515,   41,  45534,  0.01
   3516,   56,  73830,  0.01
   3517,   64,  93151,  0.01
   3518,   49,  59455,  0.01
   3519,   58,  78625,  0.01
   3520,   58,  77125,  0.01
   3521,   24,  15957,  0.01
   3522,   23,  13835,  0.01
   3523,   64,  92551,  0.01
   3524,   63,  90565,  0.01
   3525,   21,  11997,  0.01
   3526,   25,  17781,  0.01
   3527,   62,  89185,  0.01
   3528,   37,  38370,  0.01
   3529,   36,  37113,  0.01
   3530,   41,  44334,  0.01
   3531,   39,  40594,  0.01
   3532,   21,  11997,  0.01
   3533,   39,  41494,  0.01
   3534,   39,  41794,  0.01
   3535,   23,  13835,  0.01
   3536,   38,  39330,  0.01
   3537,   40,  42462,  0.01
   3538,   58,  80425,  0.01
   3539,   38,  39930,  0.01
   3540,   37,  37770,  0.01
   3541,   40,  43362,  0.01
   3542,   41,  44634,  0.01
   3543,   63,  88765,  0.01
   3544,   38,  38730,  0.01
   3545,   42,  46810,  0.01
   3546,   39,  40894,  0.01
   3547,   62,  87685,  0.01
   3548,   40,  42762,  0.01
   3549,   105,  215205,  0.01
   3550,   41,  44634,  0.01
   3551,   38,  39030,  0.01
   3552,   24,  15357,  0.01
   3553,   42,  46810,  0.01
   3554,   46,  54054,  0.01
   3555,   24,  15357,  0.01
   3556,   41,  44334,  0.01
   3557,   39,  40894,  0.01
   3558,   37,  38070,  0.01
   3559,   61,  88111,  0.01
   3560,   41,  44334,  0.01
   3561,   24,  15357,  0.01
   3562,   26,  18707,  0.01
   3563,   48,  58750,  0.01
   3564,   88,  157580,  0.01
   3565,   90,  161627,  0.01
   3566,   22,  12915,  0.01
   3567,   25,  16881,  0.01
   3568,   25,  16881,  0.01
   3569,   33,  30060,  0.01
   3570,   49,  60355,  0.01
   3571,   38,  39030,  0.01
   3572,   65,  95443,  0.01
   3573,   43,  48090,  0.01
   3574,   24,  15657,  0.01
   3575,   25,  16881,  0.01
   3576,   43,  48990,  0.01
   3577,   22,  13215,  0.01
   3578,   25,  17181,  0.01
   3579,   23,  13835,  0.01
   3580,   24,  15357,  0.01
   3581,   39,  40594,  0.01
   3582,   53,  68325,  0.01
   3583,   36,  36213,  0.01
   3584,   63,  92065,  0.01
   3585,   37,  36870,  0.01
   3586,   41,  44334,  0.01
   3587,   42,  46210,  0.01
   3588,   39,  40294,  0.01
   3589,   42,  46210,  0.01
   3590,   41,  44334,  0.01
   3591,   42,  46810,  0.01
   3592,   23,  13835,  0.01
   3593,   38,  38730,  0.01
   3594,   41,  44034,  0.01
   3595,   25,  17781,  0.01
   3596,   40,  42462,  0.01
   3597,   90,  158627,  0.01
   3598,   39,  40594,  0.01
   3599,   25,  16881,  0.01
   3600,   25,  16881,  0.01
   3601,   39,  41194,  0.01
   3602,   41,  44634,  0.01
   3603,   38,  38730,  0.01
   3604,   23,  14735,  0.01
   3605,   40,  43362,  0.01
   3606,   23,  13835,  0.01
   3607,   26,  18407,  0.01
   3608,   63,  89665,  0.01
   3609,   26,  18407,  0.01
   3610,   26,  18707,  0.01
   3611,   43,  48090,  0.01
   3612,   49,  59755,  0.01
   3613,   39,  40594,  0.01
   3614,   58,  80425,  0.01
   3615,   41,  44334,  0.01
   3616,   46,  54354,  0.01
   3617,   49,  59455,  0.01
   3618,   25,  16881,  0.01
   3619,   39,  42394,  0.01
   3620,   43,  48090,  0.01
   3621,   58,  78625,  0.01
   3622,   38,  39030,  0.01
   3623,   39,  40894,  0.01
   3624,   47,  56250,  0.01
   3625,   38,  39030,  0.01
   3626,   49,  60355,  0.01
   3627,   41,  44034,  0.01
   3628,   33,  31260,  0.01
   3629,   35,  34659,  0.01
   3630,   23,  13835,  0.01
   3631,   39,  41794,  0.01
   3632,   24,  16257,  0.01
   3633,   40,  43662,  0.01
   3634,   39,  41194,  0.01
   3635,   35,  34659,  0.01
   3636,   36,  36213,  0.01
   3637,   41,  44034,  0.01
   3638,   38,  39030,  0.01
   3639,   39,  40594,  0.01
   3640,   49,  60055,  0.01
   3641,   43,  48090,  0.01
   3642,   37,  38070,  0.01
   3643,   26,  19007,  0.01
   3644,   25,  16881,  0.01
   3645,   37,  38070,  0.01
   3646,   37,  38070,  0.01
   3647,   26,  19007,  0.01
   3648,   26,  18707,  0.01
   3649,   42,  45910,  0.01
   3650,   37,  37470,  0.01
   3651,   23,  13835,  0.01
   3652,   22,  12615,  0.01
   3653,   38,  39330,  0.01
   3654,   25,  16881,  0.01
   3655,   39,  40594,  0.01
   3656,   41,  44034,  0.01
   3657,   61,  84511,  0.01
   3658,   26,  18407,  0.01
   3659,   23,  14735,  0.01
   3660,   39,  42394,  0.01
   3661,   25,  17481,  0.01
   3662,   33,  31260,  0.01
   3663,   34,  33108,  0.01
   3664,   37,  37470,  0.01
   3665,   40,  42762,  0.01
   3666,   37,  36870,  0.01
   3667,   22,  12915,  0.01
   3668,   24,  15357,  0.01
   3669,   26,  19307,  0.01
   3670,   25,  17481,  0.01
   3671,   25,  17781,  0.01
   3672,   25,  17481,  0.01
   3673,   62,  89185,  0.01
   3674,   41,  44334,  0.01
   3675,   40,  43062,  0.01
   3676,   35,  34359,  0.01
   3677,   26,  18407,  0.01
   3678,   25,  17481,  0.01
   3679,   61,  87511,  0.01
   3680,   38,  39030,  0.01
   3681,   41,  44334,  0.01
   3682,   55,  70990,  0.01
   3683,   76,  120787,  0.01
   3684,   38,  39030,  0.01
   3685,   37,  36870,  0.01
   3686,   33,  30660,  0.01
   3687,   33,  31260,  0.01
   3688,   34,  32808,  0.01
   3689,   39,  40594,  0.01
   3690,   53,  67125,  0.01
   3691,   26,  18407,  0.01
   3692,   38,  39330,  0.01
   3693,   33,  30960,  0.01
   3694,   58,  78025,  0.01
   3695,   33,  30660,  0.01
   3696,   85,  149324,  0.01
   3697,   81,  137828,  0.01
   3698,   49,  60955,  0.01
   3699,   48,  57550,  0.01
   3700,   46,  54954,  0.01
   3701,   34,  31908,  0.01
   3702,   32,  27915,  0.01
   3703,   37,  38070,  0.01
   3704,   34,  32808,  0.01
   3705,   26,  18707,  0.01
   3706,   37,  38370,  0.01
   3707,   33,  31860,  0.01
   3708,   36,  36213,  0.01
   3709,   61,  87511,  0.01
   3710,   34,  32208,  0.01
   3711,   34,  32208,  0.01
   3712,   53,  67125,  0.01
   3713,   37,  37770,  0.01
   3714,   36,  36213,  0.01
   3715,   54,  69955,  0.01
   3716,   34,  32208,  0.01
   3717,   78,  124340,  0.01
   3718,   33,  31260,  0.01
   3719,   34,  32208,  0.01
   3720,   60,  83443,  0.01
   3721,   34,  32508,  0.01
   3722,   34,  32808,  0.01
   3723,   32,  29715,  0.01
   3724,   32,  29715,  0.01
   3725,   34,  32808,  0.01
   3726,   34,  31908,  0.01
   3727,   95,  174152,  0.01
   3728,   22,  13215,  0.01
   3729,   34,  32808,  0.01
   3730,   35,  34359,  0.01
   3731,   63,  91465,  0.01
   3732,   38,  38730,  0.01
   3733,   37,  38070,  0.01
   3734,   61,  87211,  0.01
   3735,   40,  43062,  0.01
   3736,   25,  17181,  0.01
   3737,   41,  44634,  0.01
   3738,   62,  89785,  0.01
   3739,   34,  32508,  0.01
   3740,   46,  54354,  0.01
   3741,   34,  32808,  0.01
   3742,   36,  35613,  0.01
   3743,   56,  72930,  0.01
   3744,   34,  32508,  0.01
   3745,   34,  32208,  0.01
   3746,   34,  33408,  0.01
   3747,   38,  39930,  0.01
   3748,   36,  35613,  0.01
   3749,   34,  32208,  0.01
   3750,   34,  32208,  0.01
   3751,   34,  32808,  0.01
   3752,   92,  168110,  0.01
   3753,   28,  21765,  0.01
   3754,   37,  37470,  0.01
   3755,   38,  39030,  0.01
   3756,   34,  32808,  0.01
   3757,   23,  14435,  0.01
   3758,   26,  19307,  0.01
   3759,   34,  32508,  0.01
   3760,   46,  54054,  0.01
   3761,   50,  61365,  0.01
   3762,   34,  32208,  0.01
   3763,   43,  50190,  0.01
   3764,   33,  30960,  0.01
   3765,   42,  45910,  0.01
   3766,   33,  30060,  0.01
   3767,   40,  42462,  0.01
   3768,   49,  60055,  0.01
   3769,   38,  39930,  0.01
   3770,   42,  46210,  0.01
   3771,   41,  45234,  0.01
   3772,   32,  29415,  0.01
   3773,   39,  40894,  0.01
   3774,   36,  35613,  0.01
   3775,   61,  86611,  0.01
   3776,   62,  89185,  0.01
   3777,   36,  36813,  0.01
   3778,   47,  56550,  0.01
   3779,   62,  86485,  0.01
   3780,   45,  52762,  0.01
   3781,   64,  92551,  0.01
   3782,   34,  32208,  0.01
   3783,   40,  42462,  0.01
   3784,   33,  30960,  0.01
   3785,   46,  54054,  0.01
   3786,   45,  52162,  0.01
   3787,   42,  45910,  0.01
   3788,   57,  75775,  0.01
   3789,   33,  31260,  0.01
   3790,   33,  30060,  0.01
   3791,   47,  55650,  0.01
   3792,   34,  32208,  0.01
   3793,   34,  33108,  0.01
   3794,   33,  30060,  0.01
   3795,   49,  59755,  0.01
   3796,   40,  43062,  0.01
   3797,   92,  169010,  0.01
   3798,   87,  151820,  0.01
   3799,   42,  46210,  0.01
   3800,   34,  32208,  0.01
   3801,   41,  44034,  0.01
   3802,   43,  47790,  0.01
   3803,   26,  18707,  0.01
   3804,   35,  34359,  0.01
   3805,   26,  19007,  0.01
   3806,   33,  30060,  0.01
   3807,   58,  78325,  0.01
   3808,   33,  30060,  0.01
   3809,   34,  32208,  0.01
   3810,   60,  82843,  0.01
   3811,   34,  32208,  0.01
   3812,   33,  30360,  0.01
   3813,   34,  31908,  0.01
   3814,   32,  27915,  0.01
   3815,   33,  30360,  0.01
   3816,   33,  30660,  0.01
   3817,   33,  30960,  0.01
   3818,   34,  33408,  0.01
   3819,   32,  29415,  0.01
   3820,   33,  30960,  0.01
   3821,   43,  49290,  0.01
   3822,   33,  30960,  0.01
   3823,   34,  31008,  0.01
   3824,   33,  30360,  0.01
   3825,   89,  162749,  0.01
   3826,   43,  48090,  0.01
   3827,   39,  41794,  0.01
   3828,   57,  76675,  0.01
   3829,   32,  28215,  0.01
   3830,   37,  38070,  0.01
   3831,   36,  36513,  0.01
   3832,   33,  31560,  0.01
   3833,   33,  31260,  0.01
   3834,   40,  42462,  0.01
   3835,   39,  40594,  0.01
   3836,   50,  62565,  0.01
   3837,   49,  60055,  0.01
   3838,   61,  86611,  0.01
   3839,   34,  32208,  0.01
   3840,   39,  40594,  0.01
   3841,   39,  40594,  0.01
   3842,   34,  31908,  0.01
   3843,   44,  50874,  0.01
   3844,   38,  39330,  0.01
   3845,   34,  32208,  0.01
   3846,   36,  35613,  0.01
   3847,   40,  43062,  0.01
   3848,   25,  17181,  0.01
   3849,   37,  37170,  0.01
   3850,   41,  44634,  0.01
   3851,   24,  15957,  0.01
   3852,   33,  31560,  0.01
   3853,   49,  60655,  0.01
   3854,   40,  42462,  0.01
   3855,   64,  92851,  0.01
   3856,   75,  120221,  0.01
   3857,   39,  41794,  0.01
   3858,   107,  219575,  0.01
   3859,   42,  47110,  0.01
   3860,   49,  60055,  0.01
   3861,   38,  39330,  0.01
   3862,   46,  54654,  0.01
   3863,   34,  32208,  0.01
   3864,   40,  42462,  0.01
   3865,   49,  59455,  0.01
   3866,   36,  35313,  0.01
   3867,   88,  154580,  0.01
   3868,   95,  174752,  0.01
   3869,   24,  15957,  0.01
   3870,   36,  36513,  0.01
   3871,   40,  43062,  0.01
   3872,   40,  43362,  0.01
   3873,   25,  16881,  0.01
   3874,   40,  43662,  0.01
   3875,   38,  38730,  0.01
   3876,   40,  43062,  0.01
   3877,   38,  39930,  0.01
   3878,   34,  32508,  0.01
   3879,   37,  37770,  0.01
   3880,   33,  30660,  0.01
   3881,   63,  88765,  0.01
   3882,   89,  157949,  0.01
   3883,   34,  31908,  0.01
   3884,   35,  34359,  0.01
   3885,   39,  41794,  0.01
   3886,   35,  34359,  0.01
   3887,   83,  144460,  0.01
   3888,   41,  44334,  0.01
   3889,   57,  76675,  0.01
   3890,   44,  50874,  0.01
   3891,   59,  81481,  0.01
   3892,   24,  16257,  0.01
   3893,   33,  31260,  0.01
   3894,   36,  35913,  0.01
   3895,   40,  42462,  0.01
   3896,   60,  84043,  0.01
   3897,   40,  42462,  0.01
   3898,   61,  86311,  0.01
   3899,   38,  39330,  0.01
   3900,   38,  39030,  0.01
   3901,   40,  43362,  0.01
   3902,   39,  41194,  0.01
   3903,   38,  39930,  0.01
   3904,   38,  39030,  0.01
   3905,   49,  60055,  0.01
   3906,   36,  35313,  0.01
   3907,   40,  43362,  0.01
   3908,   39,  40594,  0.01
   3909,   49,  60655,  0.01
   3910,   39,  41194,  0.01
   3911,   63,  89365,  0.01
   3912,   61,  86311,  0.01
   3913,   27,  20835,  0.01
   3914,   35,  34059,  0.01
   3915,   33,  31860,  0.01
   3916,   34,  33108,  0.01
   3917,   88,  154580,  0.01
   3918,   39,  40594,  0.01
   3919,   26,  18407,  0.01
   3920,   38,  39930,  0.01
   3921,   39,  40894,  0.01
   3922,   92,  167210,  0.01
   3923,   106,  214835,  0.01
   3924,   39,  40594,  0.01
   3925,   40,  42762,  0.01
   3926,   39,  41194,  0.01
   3927,   63,  90265,  0.01
   3928,   33,  31560,  0.01
   3929,   39,  41794,  0.01
   3930,   36,  36213,  0.01
   3931,   38,  39930,  0.01
   3932,   51,  63880,  0.01
   3933,   27,  20535,  0.01
   3934,   40,  42762,  0.01
   3935,   39,  41194,  0.01
   3936,   40,  42462,  0.01
   3937,   60,  83443,  0.01
   3938,   38,  38730,  0.01
   3939,   36,  36213,  0.01
   3940,   48,  58750,  0.01
   3941,   48,  58150,  0.01
   3942,   40,  42762,  0.01
   3943,   44,  49974,  0.01
   3944,   61,  87211,  0.01
   3945,   47,  56850,  0.01
   3946,   41,  45234,  0.01
   3947,   62,  87085,  0.01
   3948,   39,  40594,  0.01
   3949,   38,  38730,  0.01
   3950,   59,  81481,  0.01
   3951,   40,  42762,  0.01
   3952,   49,  59455,  0.01
   3953,   39,  40594,  0.01
   3954,   40,  44262,  0.01
   3955,   34,  31908,  0.01
   3956,   34,  32508,  0.01
   3957,   34,  32808,  0.01
   3958,   34,  31908,  0.01
   3959,   40,  43062,  0.01
   3960,   34,  33708,  0.01
   3961,   89,  156149,  0.01
   3962,   38,  39930,  0.01
   3963,   54,  69055,  0.01
   3964,   42,  46210,  0.01
   3965,   40,  42462,  0.01
   3966,   34,  32508,  0.01
   3967,   92,  166610,  0.01
   3968,   39,  41794,  0.01
   3969,   37,  38670,  0.01
   3970,   33,  31560,  0.01
   3971,   39,  41794,  0.01
   3972,   54,  69355,  0.01
   3973,   40,  42462,  0.01
   3974,   54,  69955,  0.01
   3975,   33,  31860,  0.01
   3976,   33,  31560,  0.01
   3977,   60,  84043,  0.01
   3978,   34,  32808,  0.01
   3979,   37,  37770,  0.01
   3980,   34,  32208,  0.01
   3981,   34,  32208,  0.01
   3982,   39,  40594,  0.01
   3983,   42,  44710,  0.01
   3984,   28,  22365,  0.01
   3985,   36,  36213,  0.01
   3986,   39,  40594,  0.01
   3987,   34,  33708,  0.01
   3988,   36,  36213,  0.01
   3989,   40,  42762,  0.01
   3990,   45,  53062,  0.01
   3991,   40,  42762,  0.01
   3992,   37,  38670,  0.01
   3993,   27,  20835,  0.01
   3994,   37,  38370,  0.01
   3995,   83,  143260,  0.01
   3996,   38,  39630,  0.01
   3997,   38,  39630,  0.01
   3998,   40,  42462,  0.01
   3999,   40,  44262,  0.01
   4000,   38,  40530,  0.01
   4001,   36,  36813,  0.01
   4002,   26,  18407,  0.01
   4003,   49,  60355,  0.01
   4004,   37,  38070,  0.01
   4005,   42,  45910,  0.01
   4006,   59,  81481,  0.01
   4007,   45,  52762,  0.01
   4008,   34,  32208,  0.01
   4009,   40,  42462,  0.01
   4010,   25,  17481,  0.01
   4011,   39,  40594,  0.01
   4012,   39,  40594,  0.01
   4013,   40,  43362,  0.01
   4014,   57,  77275,  0.01
   4015,   28,  21465,  0.01
   4016,   40,  43362,  0.01
   4017,   44,  50274,  0.01
   4018,   39,  40594,  0.01
   4019,   33,  30960,  0.01
   4020,   41,  45234,  0.01
   4021,   40,  43062,  0.01
   4022,   39,  41794,  0.01
   4023,   41,  45534,  0.01
   4024,   35,  35259,  0.01
   4025,   39,  41794,  0.01
   4026,   41,  44934,  0.01
   4027,   52,  64900,  0.01
   4028,   62,  89485,  0.01
   4029,   37,  37470,  0.01
   4030,   48,  57550,  0.01
   4031,   61,  86311,  0.01
   4032,   39,  41794,  0.01
   4033,   35,  35559,  0.01
   4034,   59,  82381,  0.01
   4035,   34,  32208,  0.01
   4036,   37,  38070,  0.01
   4037,   37,  37770,  0.01
   4038,   50,  61365,  0.01
   4039,   38,  39930,  0.01
   4040,   41,  44634,  0.01
   4041,   37,  38670,  0.01
   4042,   39,  40594,  0.01
   4043,   82,  139040,  0.01
   4044,   62,  87985,  0.01
   4045,   34,  32808,  0.01
   4046,   41,  44334,  0.01
   4047,   44,  49974,  0.01
   4048,   44,  50574,  0.01
   4049,   41,  44634,  0.01
   4050,   63,  91165,  0.01
   4051,   25,  17481,  0.01
   4052,   38,  39930,  0.01
   4053,   41,  44934,  0.01
   4054,   34,  33408,  0.01
   4055,   49,  59455,  0.01
   4056,   37,  37770,  0.01
   4057,   48,  57850,  0.01
   4058,   62,  88285,  0.01
   4059,   37,  38670,  0.01
   4060,   40,  42762,  0.01
   4061,   40,  43362,  0.01
   4062,   40,  42762,  0.01
   4063,   37,  37770,  0.01
   4064,   38,  38730,  0.01
   4065,   38,  38730,  0.01
   4066,   62,  88285,  0.01
   4067,   49,  60055,  0.01
   4068,   62,  87385,  0.01
   4069,   51,  63580,  0.01
   4070,   40,  42462,  0.01
   4071,   40,  42762,  0.01
   4072,   43,  48090,  0.01
   4073,   38,  40530,  0.01
   4074,   36,  35913,  0.01
   4075,   42,  46210,  0.01
   4076,   27,  20535,  0.01
   4077,   37,  37470,  0.01
   4078,   59,  81181,  0.01
   4079,   77,  123460,  0.01
   4080,   26,  18407,  0.01
   4081,   41,  44934,  0.01
   4082,   41,  45234,  0.01
   4083,   42,  46510,  0.01
   4084,   42,  47710,  0.01
   4085,   43,  48390,  0.01
   4086,   49,  60355,  0.01
   4087,   40,  43062,  0.01
   4088,   34,  32508,  0.01
   4089,   37,  37770,  0.01
   4090,   49,  59755,  0.01
   4091,   42,  46210,  0.01
   4092,   34,  32508,  0.01
   4093,   40,  42162,  0.01
   4094,   40,  42762,  0.01
   4095,   61,  84811,  0.01
   4096,   42,  46510,  0.01
   4097,   39,  40594,  0.01
   4098,   35,  34959,  0.01
   4099,   91,  162314,  0.01
   4100,   41,  44334,  0.01
   4101,   34,  33108,  0.01
   4102,   38,  39630,  0.01
   4103,   39,  40894,  0.01
   4104,   55,  71290,  0.01
   4105,   33,  31260,  0.01
   4106,   60,  84043,  0.01
   4107,   37,  37170,  0.01
   4108,   40,  42462,  0.01
   4109,   43,  47790,  0.01
   4110,   40,  42762,  0.01
   4111,   40,  43362,  0.01
   4112,   40,  42762,  0.01
   4113,   40,  42462,  0.01
   4114,   44,  49974,  0.01
   4115,   87,  150020,  0.01
   4116,   41,  44034,  0.01
   4117,   39,  41794,  0.01
   4118,   42,  46510,  0.01
   4119,   62,  88885,  0.01
